legacy_source,legacy_target,legacy_edge_type,legacy_source_type,legacy_target_type,action,new_source,new_target,new_predicate,reason
scent_profile:花香调,product:CANDLEROSE::香氛蜡烛玫瑰,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:花香调,product:CANDLETB1500::超大号香氛蜡烛晚香玉,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:花香调,product:CANDLETB::迷你香氛蜡烛晚香玉,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:花香调,product:CANDLETB::香氛蜡烛晚香玉,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:花香调,product:CANDLETBR2::中号香氛蜡烛晚香玉,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:花香调,product:CANDLETI1::香氛蜡烛椴木,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:花香调,product:CANDLEVL1::香氛蜡烛紫罗兰,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:花香调,product:CAPSULES4::玫瑰扩香器香氛补充包,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:花香调,product:CAPSULES5::晚香玉扩香器香氛补充包,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:花香调,product:CAPSULES7::含羞草扩香器香氛补充包,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:花香调,product:CAPSULES::橙花电子扩香器香氛补充包,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:花香调,product:HOMECARDIF6::玫瑰室内喷雾,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:花香调,product:HOMEFDC190::香氛蜡烛樱花,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:花香调,product:HOMEHGFOCARB2B::晚香玉扩香精,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:花香调,product:HOMEHGFOCARB2C::玫瑰扩香精,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:花香调,product:HOMEHGFOCARB2E::橙花扩香精,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:花香调,product:HOMEHGFOCARB2J::晚香玉扩香精补充瓶,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:花香调,product:HOMEHGFOCARB2L::玫瑰扩香精补充瓶,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:花香调,product:HOMEHGFOCARB2M::橙花扩香精补充瓶,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:花香调,product:HOMEHGFOCARB2N::含羞草室内扩香摆件补充装,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:花香调,product:HOMEREEDDIFRO::玫瑰室内扩香摆件补充装,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:花香调,product:HOMERSP3::含羞草室内喷雾,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:花香调,product:HOMERSP9::含羞草扩香精,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:花香调,product:HOMESCO4::玫瑰室内香氛蜡,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:花香调,product:HOMETB600::大号香氛蜡烛晚香玉,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:花香调,product:SOLIDPERFUME2::含羞草扩香精补充瓶,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:花香调,product:SOLIDPERFUME3::晚香玉室内扩香摆件补充装,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:花香调,product:SOLIDPERFUME4::橙花室内扩香摆件补充装,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:草本香调,product:CANDLECI190V4::香氛蜡烛柠檬草,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:草本香调,product:CANDLECR1::香氛蜡烛胡荽,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:草本香调,product:CANDLEFL::迷你香氛蜡烛薰衣草,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:草本香调,product:CANDLEFL::香氛蜡烛薰衣草,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:草本香调,product:CANDLEMV1::香氛蜡烛薄荷,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:草本香调,product:CANDLEORTIE190::香氛蜡烛荨麻草,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:草本香调,product:CANDLEPA1::香氛蜡烛广藿香,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:草本香调,product:CANDLESHISO190::香氛蜡烛紫苏,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:草本香调,product:CANDLET1::香氛蜡烛茶树,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:草本香调,product:CANDLEVERVEINE::迷你香氛蜡烛马鞭草,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:草本香调,product:CANDLEVERVEINE::香氛蜡烛马鞭草,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:草本香调,product:CANDLEVY1::香氛蜡烛维堤里欧,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:辛香调,product:CANDLEC1::香氛蜡烛肉桂,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:辛香调,product:CANDLECAFE190::香氛蜡烛咖啡,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:辛香调,product:CANDLEGV1::香氛蜡烛杜松,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:辛香调,product:CANDLENG1::香氛蜡烛清雅水烟,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:辛香调,product:CANDLEPM1::香氛蜡烛香丸,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:辛香调,product:CANDLESESAM190::香氛蜡烛黑芝麻,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:辛香调,product:CANDLEVA1::香氛蜡烛香草,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:辛香调,product:CAPSULES3::生姜扩香器香氛补充包,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:辛香调,product:HOMEHGFOCARB2F::生姜扩香精,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:辛香调,product:HOMERSP2::生姜室内喷雾,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_profile:辛香调,product:HOMERSP7::生姜扩香精补充瓶,HAS_PRODUCT,ScentProfile,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
note_family:木质,scent_accord:广藿香香调,HAS_SCENT_ACCORD,NoteFamily,ScentAccord,retire_legacy_family_pivot,,,,Legacy NoteFamily pivot is not part of the Schema v1 scent identity core.
note_family:木质,scent_accord:金黄木质香调,HAS_SCENT_ACCORD,NoteFamily,ScentAccord,retire_legacy_family_pivot,,,,Legacy NoteFamily pivot is not part of the Schema v1 scent identity core.
note_family:果香,scent_accord:荔枝香调,HAS_SCENT_ACCORD,NoteFamily,ScentAccord,retire_legacy_family_pivot,,,,Legacy NoteFamily pivot is not part of the Schema v1 scent identity core.
note_family:海洋矿物,scent_accord:海洋矿物香调,HAS_SCENT_ACCORD,NoteFamily,ScentAccord,retire_legacy_family_pivot,,,,Legacy NoteFamily pivot is not part of the Schema v1 scent identity core.
note_family:花香,scent_accord:鸢尾花香调,HAS_SCENT_ACCORD,NoteFamily,ScentAccord,retire_legacy_family_pivot,,,,Legacy NoteFamily pivot is not part of the Schema v1 scent identity core.
note_family:茶香美食,scent_accord:蒸稻米香调,HAS_SCENT_ACCORD,NoteFamily,ScentAccord,retire_legacy_family_pivot,,,,Legacy NoteFamily pivot is not part of the Schema v1 scent identity core.
note_family:木质,scent_concept:广藿香,HAS_SCENT_CONCEPT,NoteFamily,ScentConcept,retire_legacy_family_pivot,,,,Legacy NoteFamily pivot is not part of the Schema v1 scent identity core.
note_family:木质,scent_concept:愈创木,HAS_SCENT_CONCEPT,NoteFamily,ScentConcept,retire_legacy_family_pivot,,,,Legacy NoteFamily pivot is not part of the Schema v1 scent identity core.
note_family:木质,scent_concept:无花果,HAS_SCENT_CONCEPT,NoteFamily,ScentConcept,retire_legacy_family_pivot,,,,Legacy NoteFamily pivot is not part of the Schema v1 scent identity core.
note_family:木质,scent_concept:柏树,HAS_SCENT_CONCEPT,NoteFamily,ScentConcept,retire_legacy_family_pivot,,,,Legacy NoteFamily pivot is not part of the Schema v1 scent identity core.
note_family:木质,scent_concept:檀香,HAS_SCENT_CONCEPT,NoteFamily,ScentConcept,retire_legacy_family_pivot,,,,Legacy NoteFamily pivot is not part of the Schema v1 scent identity core.
note_family:木质,scent_concept:琥珀木质香,HAS_SCENT_CONCEPT,NoteFamily,ScentConcept,retire_legacy_family_pivot,,,,Legacy NoteFamily pivot is not part of the Schema v1 scent identity core.
note_family:木质,scent_concept:皮革,HAS_SCENT_CONCEPT,NoteFamily,ScentConcept,retire_legacy_family_pivot,,,,Legacy NoteFamily pivot is not part of the Schema v1 scent identity core.
note_family:木质,scent_concept:紫檀木,HAS_SCENT_CONCEPT,NoteFamily,ScentConcept,retire_legacy_family_pivot,,,,Legacy NoteFamily pivot is not part of the Schema v1 scent identity core.
note_family:木质,scent_concept:金黄木质,HAS_SCENT_CONCEPT,NoteFamily,ScentConcept,retire_legacy_family_pivot,,,,Legacy NoteFamily pivot is not part of the Schema v1 scent identity core.
note_family:木质,scent_concept:雪松,HAS_SCENT_CONCEPT,NoteFamily,ScentConcept,retire_legacy_family_pivot,,,,Legacy NoteFamily pivot is not part of the Schema v1 scent identity core.
note_family:木质,scent_concept:香根草,HAS_SCENT_CONCEPT,NoteFamily,ScentConcept,retire_legacy_family_pivot,,,,Legacy NoteFamily pivot is not part of the Schema v1 scent identity core.
note_family:木质,scent_concept:香桃木,HAS_SCENT_CONCEPT,NoteFamily,ScentConcept,retire_legacy_family_pivot,,,,Legacy NoteFamily pivot is not part of the Schema v1 scent identity core.
note_family:果香,scent_concept:无花果,HAS_SCENT_CONCEPT,NoteFamily,ScentConcept,retire_legacy_family_pivot,,,,Legacy NoteFamily pivot is not part of the Schema v1 scent identity core.
